date,secid,price,yield
2024-01-16,RU000A0JUAG0,100.22,15.11
2024-01-16,RU000A0JRU46,94.02,42.94
2024-01-16,RU000A0JV4R9,100.0,
2024-01-16,RU000A0JSQ58,97.78,14.2
2024-01-16,RU000A0JRZ74,79.51,16.58
2024-01-16,RU000A0JTZF1,116.05,
2024-01-16,RU000A0JU9K4,98.9,
2024-01-16,RU000A0JQAM6,105.8,
2024-01-16,RU000A0JTFB2,89.0,
2024-01-16,RU000A0JTW83,101.99,
2024-01-16,KG000A3LSJ06,99.98,15.08
2024-01-16,RU000A0JTU85,98.68,14.46
2024-01-16,KG000A3LSC78,106.9999,11.75
2024-01-16,RU000A0JS4Z7,95.97,13.72
2024-01-16,RU000A1037P0,100.0,
2024-01-16,RU000A0JUAH8,94.73,14.18
2024-01-16,RU000A0JVNL1,99.85,
2024-01-16,RU000A0JT403,95.9,14.5
2024-01-16,RU000A0ZZAL5,98.3,
2024-01-16,RU000A0JU0N7,79.24,14.8
2024-01-16,RU000A0JS4J1,114.0,
2024-01-16,RU000A0JV755,125.23,
2024-01-16,RU000A0JT6B2,98.6,14.72
2024-01-16,RU000A0JTB96,94.39,11.65
2024-01-16,RU000A0JSGV0,95.09,12.54
2024-01-16,RU000A0JUT85,37.81,9.64
2024-01-16,RU000A0JS4L7,116.0,7.32
2024-01-17,RU000A0JV0T3,98.5,
2024-01-17,RU000A0JUKX4,98.0,28.63
2024-01-17,RU000A0JRJL7,119.45,7.12
2024-01-17,RU000A0JV0U1,102.22,2.4
2024-01-17,RU000A0JRU20,96.42,9.83
2024-01-17,RU000A0JRJB8,109.82,8.79
2024-01-17,RU000A0JS4K9,112.0,7.96
2024-01-17,RU000A0JR4U9,94.0,
2024-01-17,RU000A0JUG98,70.0,
2024-01-17,RU000A0JUAG0,100.79,13.14
2024-01-17,RU000A0JRU46,99.94,8.52
2024-01-17,RU000A0JV4R9,100.0,
2024-01-17,RU000A0JSQ58,97.2,15.55
2024-01-17,RU000A0JRZ74,80.76,15.4
2024-01-17,RU000A0JTZF1,116.05,
2024-01-17,RU000A0JU9K4,98.9,
2024-01-17,RU000A0JQAM6,105.8,
2024-01-17,RU000A0JTFB2,89.0,
2024-01-17,RU000A0JTW83,101.99,
2024-01-17,KG000A3LSJ06,99.99,15.08
2024-01-17,RU000A0JTU85,98.44,16.05
2024-01-17,KG000A3LSC78,100.0,16.17
2024-01-17,RU000A0JS4Z7,95.99,13.71
2024-01-17,RU000A1037P0,100.0,
2024-01-17,RU000A0JUAH8,94.73,14.21
2024-01-17,RU000A0JVNL1,99.85,
2024-01-17,RU000A0JT403,95.5,15.22
2024-01-17,RU000A0ZZAL5,98.3,
2024-01-17,RU000A0JU0N7,79.24,14.8
2024-01-17,RU000A0JS4J1,114.0,
2024-01-17,RU000A0JV755,125.23,
2024-01-17,RU000A0JT6B2,98.67,14.43
2024-01-17,RU000A0JTB96,94.39,11.65
2024-01-17,RU000A0JSGV0,95.09,12.54
2024-01-17,RU000A0JUT85,38.38,9.5
2024-01-17,RU000A0JS4L7,116.0,7.32
2024-01-18,RU000A0JV0T3,98.5,
2024-01-18,RU000A0JUKX4,101.6,-3.25
2024-01-18,RU000A0JRJL7,119.45,7.12
2024-01-18,RU000A0JV0U1,102.22,2.4
2024-01-18,RU000A0JRU20,96.42,9.83
2024-01-18,RU000A0JRJB8,109.82,8.79
2024-01-18,RU000A0JS4K9,112.0,7.96
2024-01-18,RU000A0JR4U9,86.86,23.97
2024-01-18,RU000A0JUG98,70.0,
2024-01-18,RU000A0JUAG0,100.79,13.11
2024-01-18,RU000A0JRU46,99.72,8.52
2024-01-18,RU000A0JV4R9,100.0,
2024-01-18,RU000A0JSQ58,97.77,14.27
2024-01-18,RU000A0JRZ74,79.76,16.4
2024-01-18,RU000A0JTZF1,116.05,
2024-01-18,RU000A0JU9K4,98.9,
2024-01-18,RU000A0JQAM6,105.8,
2024-01-18,RU000A0JTFB2,89.0,
2024-01-18,RU000A0JTW83,101.99,
2024-01-18,KG000A3LSJ06,99.99,15.08
2024-01-18,RU000A0JTU85,98.69,14.63
2024-01-18,KG000A3LSC78,101.9999,14.85
2024-01-18,RU000A0JS4Z7,95.94,13.77
2024-01-18,RU000A1037P0,100.0,
2024-01-18,RU000A0JUAH8,94.97,13.88
2024-01-18,RU000A0JVNL1,99.85,
2024-01-18,RU000A0JT403,95.5,15.25
2024-01-18,RU000A0ZZAL5,98.3,
2024-01-18,RU000A0JU0N7,79.24,14.8
2024-01-18,RU000A0JS4J1,114.0,
2024-01-18,RU000A0JV755,125.23,
2024-01-18,RU000A0JT6B2,98.67,14.43
2024-01-18,RU000A0JTB96,94.39,11.65
2024-01-18,RU000A0JSGV0,95.11,12.53
2024-01-18,RU000A0JUT85,38.38,9.5
2024-01-18,RU000A0JS4L7,116.0,7.32
2024-01-19,RU000A0JV0T3,98.5,
2024-01-19,RU000A0JUKX4,101.6,-3.25
2024-01-19,RU000A0JRJL7,117.89,7.37
2024-01-19,RU000A0JV0U1,102.22,2.4
2024-01-19,RU000A0JRU20,96.42,9.83
2024-01-19,RU000A0JRJB8,109.82,8.79
2024-01-19,RU000A0JS4K9,112.0,7.96
2024-01-19,RU000A0JR4U9,99.49,4.66
2024-01-19,RU000A0JUG98,70.0,
2024-01-19,RU000A0JUAG0,99.95,16.04
2024-01-19,RU000A0JRU46,99.72,8.52
2024-01-19,RU000A0JV4R9,100.0,
2024-01-19,RU000A0JSQ58,97.67,14.59
2024-01-19,RU000A0JRZ74,82.21,14.14
2024-01-19,RU000A0JTZF1,116.05,
2024-01-19,RU000A0JU9K4,98.9,
2024-01-19,RU000A0JQAM6,105.8,
2024-01-19,RU000A0JTFB2,89.0,
2024-01-19,RU000A0JTW83,101.99,
2024-01-19,KG000A3LSJ06,99.99,15.07
2024-01-19,RU000A0JTU85,98.65,15.26
2024-01-19,KG000A3LSC78,100.0,16.16
2024-01-19,RU000A0JS4Z7,95.9,13.85
2024-01-19,RU000A1037P0,100.0,
2024-01-19,RU000A0JUAH8,94.73,14.31
2024-01-19,RU000A0JVNL1,99.85,
2024-01-19,RU000A0JT403,95.5,15.34
2024-01-19,RU000A0ZZAL5,98.3,
2024-01-19,RU000A0JU0N7,78.01,16.0
2024-01-19,RU000A0JS4J1,114.0,
2024-01-19,RU000A0JV755,125.23,
2024-01-19,RU000A0JT6B2,98.47,15.95
2024-01-19,RU000A0JTB96,94.39,11.65
2024-01-19,RU000A0JSGV0,95.1,12.54
2024-01-19,RU000A0JUT85,38.38,9.5
2024-01-19,RU000A0JS4L7,116.0,7.32
2024-01-22,RU000A0JV0T3,98.5,
2024-01-22,RU000A0JUKX4,101.6,-3.25
2024-01-22,RU000A0JRJL7,120.6,7.37
2024-01-22,RU000A0JV0U1,102.22,2.4
2024-01-22,RU000A0JRU20,96.01,31.99
2024-01-22,RU000A0JRJB8,109.82,8.79
2024-01-22,RU000A0JS4K9,116.97,7.16
2024-01-22,RU000A0JR4U9,99.49,4.66
2024-01-22,RU000A0JUG98,70.0,
2024-01-22,RU000A0JUAG0,99.67,17.07
2024-01-22,RU000A0JRU46,99.72,8.52
2024-01-22,RU000A0JV4R9,100.0,
2024-01-22,RU000A0JSQ58,98.7,12.25
2024-01-22,RU000A0JRZ74,82.21,14.14
2024-01-22,RU000A0JTZF1,116.05,
2024-01-22,RU000A0JU9K4,98.9,
2024-01-22,RU000A0JQAM6,105.8,
2024-01-22,RU000A0JTFB2,89.0,
2024-01-22,RU000A0JTW83,101.99,
2024-01-22,KG000A3LSJ06,99.99,15.07
2024-01-22,RU000A0JTU85,98.71,15.0
2024-01-22,KG000A3LSC78,106.7999,11.83
2024-01-22,RU000A0JS4Z7,94.5,15.44
2024-01-22,RU000A1037P0,100.0,
2024-01-22,RU000A0JUAH8,94.72,14.35
2024-01-22,RU000A0JVNL1,99.85,
2024-01-22,RU000A0JT403,95.99,14.5
2024-01-22,RU000A0ZZAL5,98.3,
2024-01-22,RU000A0JU0N7,79.98,14.31
2024-01-22,RU000A0JS4J1,114.0,
2024-01-22,RU000A0JV755,125.23,
2024-01-22,RU000A0JT6B2,98.5,15.9
2024-01-22,RU000A0JTB96,94.39,11.65
2024-01-22,RU000A0JSGV0,95.33,12.42
2024-01-22,RU000A0JUT85,38.38,9.5
2024-01-22,RU000A0JS4L7,116.0,7.32
2024-01-23,RU000A0JV0T3,98.5,
2024-01-23,RU000A0JUKX4,101.6,-3.25
2024-01-23,RU000A0JRJL7,120.6,7.37
2024-01-23,RU000A0JV0U1,102.22,2.4
2024-01-23,RU000A0JRU20,99.47,11.09
2024-01-23,RU000A0JRJB8,109.82,8.79
2024-01-23,RU000A0JS4K9,107.52,8.71
2024-01-23,RU000A0JR4U9,99.49,4.66
2024-01-23,RU000A0JUG98,70.0,
2024-01-23,RU000A0JUAG0,99.65,17.15
2024-01-23,RU000A0JRU46,94.53,42.91
2024-01-23,RU000A0JV4R9,100.0,
2024-01-23,RU000A0JSQ58,97.95,14.0
2024-01-23,RU000A0JRZ74,82.43,13.99
2024-01-23,RU000A0JTZF1,116.05,
2024-01-23,RU000A0JU9K4,98.9,
2024-01-23,RU000A0JQAM6,105.8,
2024-01-23,RU000A0JTFB2,89.0,
2024-01-23,RU000A0JTW83,101.99,
2024-01-23,KG000A3LSJ06,99.99,15.07
2024-01-23,RU000A0JTU85,98.69,15.26
2024-01-23,KG000A3LSC78,106.7999,11.83
2024-01-23,RU000A0JS4Z7,95.88,13.9
2024-01-23,RU000A1037P0,100.0,
2024-01-23,RU000A0JUAH8,94.72,14.37
2024-01-23,RU000A0JVNL1,99.85,
2024-01-23,RU000A0JT403,95.61,15.21
2024-01-23,RU000A0ZZAL5,98.3,
2024-01-23,RU000A0JU0N7,79.89,14.31
2024-01-23,RU000A0JS4J1,114.0,
2024-01-23,RU000A0JV755,125.23,
2024-01-23,RU000A0JT6B2,98.83,14.08
2024-01-23,RU000A0JTB96,94.39,11.65
2024-01-23,RU000A0JSGV0,95.31,12.43
2024-01-23,RU000A0JUT85,38.38,9.5
2024-01-23,RU000A0JS4L7,116.0,7.32
2024-01-24,RU000A0JV0T3,98.5,
2024-01-24,RU000A0JUKX4,101.6,-3.25
2024-01-24,RU000A0JRJL7,120.6,7.37
2024-01-24,RU000A0JV0U1,97.65,17.23
2024-01-24,RU000A0JRU20,99.46,11.09
2024-01-24,RU000A0JRJB8,109.97,8.76
2024-01-24,RU000A0JS4K9,109.0,8.46
2024-01-24,RU000A0JR4U9,99.49,4.66
2024-01-24,RU000A0JUG98,70.0,
2024-01-24,RU000A0JUAG0,99.65,17.15
2024-01-24,RU000A0JRU46,94.53,42.91
2024-01-24,RU000A0JV4R9,100.0,
2024-01-24,RU000A0JSQ58,97.95,14.02
2024-01-24,RU000A0JRZ74,82.11,14.32
2024-01-24,RU000A0JTZF1,116.05,
2024-01-24,RU000A0JU9K4,98.9,
2024-01-24,RU000A0JQAM6,105.8,
2024-01-24,RU000A0JTFB2,89.0,
2024-01-24,RU000A0JTW83,101.99,
2024-01-24,KG000A3LSJ06,99.98,15.08
2024-01-24,RU000A0JTU85,98.69,15.41
2024-01-24,KG000A3LSC78,100.0,16.16
2024-01-24,RU000A0JS4Z7,95.89,13.9
2024-01-24,RU000A1037P0,100.0,
2024-01-24,RU000A0JUAH8,95.19,13.69
2024-01-24,RU000A0JVNL1,99.85,
2024-01-24,RU000A0JT403,95.99,14.56
2024-01-24,RU000A0ZZAL5,98.3,
2024-01-24,RU000A0JU0N7,79.95,14.39
2024-01-24,RU000A0JS4J1,114.0,
2024-01-24,RU000A0JV755,125.23,
2024-01-24,RU000A0JT6B2,98.51,16.08
2024-01-24,RU000A0JTB96,94.39,11.65
2024-01-24,RU000A0JSGV0,95.21,12.49
2024-01-24,RU000A0JUT85,38.38,9.5
2024-01-24,RU000A0JS4L7,116.0,7.32
2024-01-25,RU000A0JV0T3,98.5,
2024-01-25,RU000A0JUKX4,101.6,-3.25
2024-01-25,RU000A0JRJL7,120.6,7.37
2024-01-25,RU000A0JV0U1,102.22,1.81
2024-01-25,RU000A0JRU20,99.08,13.41
2024-01-25,RU000A0JRJB8,111.48,8.48
2024-01-25,RU000A0JS4K9,109.0,8.46
2024-01-25,RU000A0JR4U9,99.49,4.66
2024-01-25,RU000A0JUG98,70.0,
2024-01-25,RU000A0JUAG0,100.74,13.1
2024-01-25,RU000A0JRU46,99.94,8.54
2024-01-25,RU000A0JV4R9,100.0,
2024-01-25,RU000A0JSQ58,97.95,14.05
2024-01-25,RU000A0JRZ74,82.11,14.32
2024-01-25,RU000A0JTZF1,116.05,
2024-01-25,RU000A0JU9K4,98.9,
2024-01-25,RU000A0JQAM6,105.8,
2024-01-25,RU000A0JTFB2,89.0,
2024-01-25,RU000A0JTW83,101.99,
2024-01-25,KG000A3LSJ06,99.98,15.08
2024-01-25,RU000A0JTU85,98.7,15.48
2024-01-25,KG000A3LSC78,102.0,14.83
2024-01-25,RU000A0JS4Z7,96.09,13.68
2024-01-25,RU000A1037P0,100.0,
2024-01-25,RU000A0JUAH8,94.99,14.01
2024-01-25,RU000A0JVNL1,99.85,
2024-01-25,RU000A0JT403,95.65,14.56
2024-01-25,RU000A0ZZAL5,98.3,
2024-01-25,RU000A0JU0N7,79.95,14.39
2024-01-25,RU000A0JS4J1,114.0,
2024-01-25,RU000A0JV755,125.23,
2024-01-25,RU000A0JT6B2,98.79,14.52
2024-01-25,RU000A0JTB96,94.39,11.65
2024-01-25,RU000A0JSGV0,95.35,12.42
2024-01-25,RU000A0JUT85,38.38,9.5
2024-01-25,RU000A0JS4L7,116.0,7.32
2024-01-26,RU000A0JV0T3,98.5,
2024-01-26,RU000A0JUKX4,101.6,-3.25
2024-01-26,RU000A0JRJL7,132.21,5.16
2024-01-26,RU000A0JV0U1,102.18,1.81
2024-01-26,RU000A0JRU20,99.32,12.2
2024-01-26,RU000A0JRJB8,111.26,8.48
2024-01-26,RU000A0JS4K9,109.0,8.46
2024-01-26,RU000A0JR4U9,99.49,4.66
2024-01-26,RU000A0JUG98,70.0,
2024-01-26,RU000A0JUAG0,100.74,13.1
2024-01-26,RU000A0JRU46,99.95,8.5
2024-01-26,RU000A0JV4R9,100.0,
2024-01-26,RU000A0JSQ58,98.0,14.0
2024-01-26,RU000A0JRZ74,82.11,14.32
2024-01-26,RU000A0JTZF1,116.05,
2024-01-26,RU000A0JU9K4,98.9,
2024-01-26,RU000A0JQAM6,105.8,
2024-01-26,RU000A0JTFB2,89.0,
2024-01-26,RU000A0JTW83,101.99,
2024-01-26,KG000A3LSJ06,99.98,15.08
2024-01-26,RU000A0JTU85,98.73,15.73
2024-01-26,KG000A3LSC78,102.0,14.83
2024-01-26,RU000A0JS4Z7,96.87,12.84
2024-01-26,RU000A1037P0,100.0,
2024-01-26,RU000A0JUAH8,95.19,13.78
2024-01-26,RU000A0JVNL1,99.85,
2024-01-26,RU000A0JT403,95.65,14.56
2024-01-26,RU000A0ZZAL5,98.3,
2024-01-26,RU000A0JU0N7,79.98,14.47
2024-01-26,RU000A0JS4J1,114.0,
2024-01-26,RU000A0JV755,125.23,
2024-01-26,RU000A0JT6B2,98.73,15.22
2024-01-26,RU000A0JTB96,94.39,11.65
2024-01-26,RU000A0JSGV0,95.3,12.45
2024-01-26,RU000A0JUT85,38.38,9.5
2024-01-26,RU000A0JS4L7,116.0,7.32
2024-01-29,RU000A0JV0T3,98.5,
2024-01-29,RU000A0JUKX4,101.6,-3.25
2024-01-29,RU000A0JRJL7,131.66,5.24
2024-01-29,RU000A0JV0U1,102.18,1.81
2024-01-29,RU000A0JRU20,99.32,12.2
2024-01-29,RU000A0JRJB8,117.27,7.47
2024-01-29,RU000A0JS4K9,116.97,7.16
2024-01-29,RU000A0JR4U9,99.49,4.66
2024-01-29,RU000A0JUG98,70.0,
2024-01-29,RU000A0JUAG0,99.69,17.05
2024-01-29,RU000A0JRU46,99.95,8.5
2024-01-29,RU000A0JV4R9,100.0,
2024-01-29,RU000A0JSQ58,98.07,13.86
2024-01-29,RU000A0JRZ74,82.11,14.32
2024-01-29,RU000A0JTZF1,116.05,
2024-01-29,RU000A0JU9K4,98.9,
2024-01-29,RU000A0JQAM6,105.8,
2024-01-29,RU000A0JTFB2,89.0,
2024-01-29,RU000A0JTW83,101.99,
2024-01-29,KG000A3LSJ06,99.98,15.08
2024-01-29,RU000A0JTU85,98.77,15.6
2024-01-29,KG000A3LSC78,100.0,16.16
2024-01-29,RU000A0JS4Z7,96.46,13.31
2024-01-29,RU000A1037P0,100.0,
2024-01-29,RU000A0JUAH8,95.2,13.79
2024-01-29,RU000A0JVNL1,99.85,
2024-01-29,RU000A0JT403,96.15,14.41
2024-01-29,RU000A0ZZAL5,98.3,
2024-01-29,RU000A0JU0N7,79.96,14.47
2024-01-29,RU000A0JS4J1,114.0,
2024-01-29,RU000A0JV755,125.23,
2024-01-29,RU000A0JT6B2,98.88,14.38
2024-01-29,RU000A0JTB96,94.39,11.65
2024-01-29,RU000A0JSGV0,95.09,12.56
2024-01-29,RU000A0JUT85,38.38,9.5
2024-01-29,RU000A0JS4L7,116.0,7.32
2024-01-30,RU000A0JV0T3,98.5,
2024-01-30,RU000A0JUKX4,99.62,16.0
2024-01-30,RU000A0JRJL7,144.4,3.52
2024-01-30,RU000A0JV0U1,102.18,1.81
2024-01-30,RU000A0JRU20,99.0,14.32
2024-01-30,RU000A0JRJB8,118.01,7.35
2024-01-30,RU000A0JS4K9,116.97,7.16
2024-01-30,RU000A0JR4U9,99.49,4.66
2024-01-30,RU000A0JUG98,70.0,
2024-01-30,RU000A0JUAG0,99.52,17.74
2024-01-30,RU000A0JRU46,99.0,14.32
2024-01-30,RU000A0JV4R9,100.0,
2024-01-30,RU000A0JSQ58,98.0,14.05
2024-01-30,RU000A0JRZ74,82.47,14.15
2024-01-30,RU000A0JTZF1,116.05,
2024-01-30,RU000A0JU9K4,98.9,
2024-01-30,RU000A0JQAM6,105.8,
2024-01-30,RU000A0JTFB2,89.0,
2024-01-30,RU000A0JTW83,101.99,
2024-01-30,KG000A3LSJ06,99.85,15.19
2024-01-30,RU000A0JTU85,98.8,15.53
2024-01-30,KG000A3LSC78,106.9999,11.68
2024-01-30,RU000A0JS4Z7,96.87,12.86
2024-01-30,RU000A1037P0,100.0,
2024-01-30,RU000A0JUAH8,95.08,14.0
2024-01-30,RU000A0JVNL1,99.85,
2024-01-30,RU000A0JT403,96.15,14.44
2024-01-30,RU000A0ZZAL5,98.3,
2024-01-30,RU000A0JU0N7,79.99,14.51
2024-01-30,RU000A0JS4J1,114.0,
2024-01-30,RU000A0JV755,125.23,
2024-01-30,RU000A0JT6B2,98.9,14.36
2024-01-30,RU000A0JTB96,94.39,11.65
2024-01-30,RU000A0JSGV0,95.09,12.57
2024-01-30,RU000A0JUT85,38.38,9.5
2024-01-30,RU000A0JS4L7,116.0,7.32
2024-01-31,RU000A0JV0T3,98.5,
2024-01-31,RU000A0JUKX4,103.01,-23.2
2024-01-31,RU000A0JRJL7,144.36,3.52
2024-01-31,RU000A0JV0U1,102.18,1.81
2024-01-31,RU000A0JRU20,97.86,22.02
2024-01-31,RU000A0JRJB8,118.01,7.34
2024-01-31,RU000A0JS4K9,116.97,7.16
2024-01-31,RU000A0JR4U9,99.49,4.66
2024-01-31,RU000A0JUG98,70.0,
2024-01-31,RU000A0JUAG0,99.7,17.02
2024-01-31,RU000A0JRU46,93.52,56.95
2024-01-31,RU000A0JV4R9,100.0,
2024-01-31,RU000A0JSQ58,98.8,12.15
2024-01-31,RU000A0JRZ74,82.47,14.15
2024-01-31,RU000A0JTZF1,116.05,
2024-01-31,RU000A0JU9K4,98.9,
2024-01-31,RU000A0JQAM6,105.8,
2024-01-31,RU000A0JTFB2,89.0,
2024-01-31,RU000A0JTW83,101.99,
2024-01-31,KG000A3LSJ06,99.95,15.12
2024-01-31,RU000A0JTU85,98.85,15.31
2024-01-31,KG000A3LSC78,106.9998,11.68
2024-01-31,RU000A0JS4Z7,96.84,12.9
2024-01-31,RU000A1037P0,100.0,
2024-01-31,RU000A0JUAH8,94.84,14.4
2024-01-31,RU000A0JVNL1,99.85,
2024-01-31,RU000A0JT403,96.0,14.74
2024-01-31,RU000A0ZZAL5,98.3,
2024-01-31,RU000A0JU0N7,79.99,14.51
2024-01-31,RU000A0JS4J1,114.0,
2024-01-31,RU000A0JV755,125.23,
2024-01-31,RU000A0JT6B2,98.9,14.36
2024-01-31,RU000A0JTB96,94.39,11.65
2024-01-31,RU000A0JSGV0,95.28,12.47
2024-01-31,RU000A0JUT85,38.38,9.5
2024-01-31,RU000A0JS4L7,116.0,7.32
2024-02-01,RU000A0JV0T3,98.5,
2024-02-01,RU000A0JUKX4,103.01,-23.2
2024-02-01,RU000A0JRJL7,144.4,3.51
2024-02-01,RU000A0JV0U1,102.18,1.81
2024-02-01,RU000A0JRU20,97.86,22.25
2024-02-01,RU000A0JRJB8,118.01,7.34
2024-02-01,RU000A0JS4K9,116.97,7.16
2024-02-01,RU000A0JR4U9,99.49,4.66
2024-02-01,RU000A0JUG98,70.0,
2024-02-01,RU000A0JUAG0,99.55,17.64
2024-02-01,RU000A0JRU46,98.97,14.71
2024-02-01,RU000A0JV4R9,100.0,
2024-02-01,RU000A0JSQ58,98.0,14.1
2024-02-01,RU000A0JRZ74,82.47,14.15
2024-02-01,RU000A0JTZF1,116.05,
2024-02-01,RU000A0JU9K4,98.9,
2024-02-01,RU000A0JQAM6,105.8,
2024-02-01,RU000A0JTFB2,89.0,
2024-02-01,RU000A0JTW83,101.99,
2024-02-01,KG000A3LSJ06,99.93,15.14
2024-02-01,RU000A0JTU85,98.85,15.48
2024-02-01,KG000A3LSC78,100.0,16.19
2024-02-01,RU000A0JS4Z7,96.84,12.91
2024-02-01,RU000A1037P0,100.0,
2024-02-01,RU000A0JUAH8,94.99,14.19
2024-02-01,RU000A0JVNL1,99.85,
2024-02-01,RU000A0JT403,96.0,14.77
2024-02-01,RU000A0ZZAL5,98.3,
2024-02-01,RU000A0JU0N7,79.99,14.51
2024-02-01,RU000A0JS4J1,114.0,
2024-02-01,RU000A0JV755,125.23,
2024-02-01,RU000A0JT6B2,98.9,14.36
2024-02-01,RU000A0JTB96,94.39,11.65
2024-02-01,RU000A0JSGV0,95.3,12.46
2024-02-01,RU000A0JUT85,38.38,9.5
2024-02-01,RU000A0JS4L7,116.0,7.32
2024-02-02,RU000A0JV0T3,98.5,
2024-02-02,RU000A0JUKX4,103.18,-29.24
2024-02-02,RU000A0JRJL7,144.5,3.49
2024-02-02,RU000A0JV0U1,102.22,1.16
2024-02-02,RU000A0JRU20,98.9,15.52
2024-02-02,RU000A0JRJB8,118.01,7.34
2024-02-02,RU000A0JS4K9,116.97,7.16
2024-02-02,RU000A0JR4U9,99.49,4.66
2024-02-02,RU000A0JUG98,70.0,
2024-02-02,RU000A0JUAG0,100.99,11.81
2024-02-02,RU000A0JRU46,98.97,14.71
2024-02-02,RU000A0JV4R9,100.0,
2024-02-02,RU000A0JSQ58,98.0,14.18
2024-02-02,RU000A0JRZ74,80.07,16.65
2024-02-02,RU000A0JTZF1,116.05,
2024-02-02,RU000A0JU9K4,98.9,
2024-02-02,RU000A0JQAM6,105.8,
2024-02-02,RU000A0JTFB2,89.0,
2024-02-02,RU000A0JTW83,101.99,
2024-02-02,KG000A3LSJ06,99.9,15.15
2024-02-02,RU000A0JTU85,98.89,15.68
2024-02-02,KG000A3LSC78,100.0,16.19
2024-02-02,RU000A0JS4Z7,96.84,12.91
2024-02-02,RU000A1037P0,100.0,
2024-02-02,RU000A0JUAH8,95.08,14.13
2024-02-02,RU000A0JVNL1,99.85,
2024-02-02,RU000A0JT403,96.0,14.86
2024-02-02,RU000A0ZZAL5,98.3,
2024-02-02,RU000A0JU0N7,79.99,14.51
2024-02-02,RU000A0JS4J1,114.0,
2024-02-02,RU000A0JV755,125.23,
2024-02-02,RU000A0JT6B2,98.9,14.94
2024-02-02,RU000A0JTB96,94.39,11.65
2024-02-02,RU000A0JSGV0,95.15,12.55
2024-02-02,RU000A0JUT85,38.38,9.5
2024-02-02,RU000A0JS4L7,116.0,7.32
2024-02-05,RU000A0JV0T3,98.5,
2024-02-05,RU000A0JUKX4,103.18,-29.24
2024-02-05,RU000A0JRJL7,144.5,3.49
2024-02-05,RU000A0JV0U1,102.22,1.16
2024-02-05,RU000A0JRU20,98.9,15.52
2024-02-05,RU000A0JRJB8,117.99,7.34
2024-02-05,RU000A0JS4K9,116.97,7.16
2024-02-05,RU000A0JR4U9,99.49,4.66
2024-02-05,RU000A0JUG98,70.0,
2024-02-05,RU000A0JUAG0,99.31,18.73
2024-02-05,RU000A0JRU46,98.97,14.71
2024-02-05,RU000A0JV4R9,100.0,
2024-02-05,RU000A0JSQ58,96.76,17.38
2024-02-05,RU000A0JRZ74,82.62,14.18
2024-02-05,RU000A0JTZF1,116.05,
2024-02-05,RU000A0JU9K4,98.9,
2024-02-05,RU000A0JQAM6,105.8,
2024-02-05,RU000A0JTFB2,89.0,
2024-02-05,RU000A0JTW83,101.99,
2024-02-05,KG000A3LSJ06,99.83,15.2
2024-02-05,RU000A0JTU85,99.04,14.59
2024-02-05,KG000A3LSC78,100.0,16.19
2024-02-05,RU000A0JS4Z7,96.8,13.0
2024-02-05,RU000A1037P0,100.0,
2024-02-05,RU000A0JUAH8,94.89,14.45
2024-02-05,RU000A0JVNL1,99.85,
2024-02-05,RU000A0JT403,96.23,14.46
2024-02-05,RU000A0ZZAL5,98.3,
2024-02-05,RU000A0JU0N7,79.94,14.71
2024-02-05,RU000A0JS4J1,114.0,
2024-02-05,RU000A0JV755,125.23,
2024-02-05,RU000A0JT6B2,98.98,14.51
2024-02-05,RU000A0JTB96,84.18,30.58
2024-02-05,RU000A0JSGV0,95.09,12.58
2024-02-05,RU000A0JUT85,38.38,9.5
2024-02-05,RU000A0JS4L7,116.0,7.32
2024-02-06,RU000A0JV0T3,98.5,
2024-02-06,RU000A0JUKX4,103.18,-29.24
2024-02-06,RU000A0JRJL7,144.44,3.5
2024-02-06,RU000A0JV0U1,102.22,1.16
2024-02-06,RU000A0JRU20,98.9,15.52
2024-02-06,RU000A0JRJB8,123.8,6.4
2024-02-06,RU000A0JS4K9,109.0,8.45
2024-02-06,RU000A0JR4U9,99.49,4.66
2024-02-06,RU000A0JUG98,70.0,
2024-02-06,RU000A0JUAG0,99.31,18.73
2024-02-06,RU000A0JRU46,98.97,14.71
2024-02-06,RU000A0JV4R9,100.0,
2024-02-06,RU000A0JSQ58,97.37,15.84
2024-02-06,RU000A0JRZ74,82.48,14.34
2024-02-06,RU000A0JTZF1,116.05,
2024-02-06,RU000A0JU9K4,98.9,
2024-02-06,RU000A0JQAM6,105.8,
2024-02-06,RU000A0JTFB2,89.0,
2024-02-06,RU000A0JTW83,101.99,
2024-02-06,KG000A3LSJ06,99.86,15.18
2024-02-06,RU000A0JTU85,99.05,14.67
2024-02-06,KG000A3LSC78,106.9995,11.64
2024-02-06,RU000A0JS4Z7,96.75,13.06
2024-02-06,RU000A1037P0,100.0,
2024-02-06,RU000A0JUAH8,94.82,14.59
2024-02-06,RU000A0JVNL1,99.85,
2024-02-06,RU000A0JT403,96.22,14.51
2024-02-06,RU000A0ZZAL5,98.3,
2024-02-06,RU000A0JU0N7,79.98,14.7
2024-02-06,RU000A0JS4J1,114.0,
2024-02-06,RU000A0JV755,125.23,
2024-02-06,RU000A0JT6B2,98.97,14.7
2024-02-06,RU000A0JTB96,85.84,30.58
2024-02-06,RU000A0JSGV0,95.46,12.38
2024-02-06,RU000A0JUT85,38.38,9.5
2024-02-06,RU000A0JS4L7,116.0,7.32
2024-02-07,RU000A0JV0T3,98.5,
