secid,boardid,name,tradedate,price,price_open,price_low,price_high,price_waprice,volume,value,yield,yield_atwap,maturity_date,duration,offer_date,accint,coupon_percent,coupon_value,face_value,face_unit,board_group,date
RU000A0JT403,TQCB,ВЭБ.РФ 18,2024-03-28,96.95,97.13,95.41,97.13,96.3,226,217645.4,14.73,16.28,2032-09-17,6.07,2024-10-01,38.03,7.67,38.24,1000.0,RUB,58,2024-03-28
RU000A0JT6B2,TQCB,ВЭБ.РФ 19,2024-03-28,99.23,99.99,99.23,100.0,99.76,36,35913.6,15.14,14.8,2032-09-23,21.37,2026-04-04,35.86,7.48,37.3,1000.0,RUB,58,2024-03-28
RU000A0JTB96,TQCB,ГлДорога 7,2024-03-28,82.62,,,,,0,0.0,,,2029-10-30,,,11.67,4.0,29.92,750.0,RUB,58,2024-03-28
RU000A0JTFB2,TQCB,ГлДорога 6,2024-03-28,88.77,,,,,0,0.0,,,2028-11-22,,,8.22,4.0,24.93,625.0,RUB,58,2024-03-28
RU000A0JTU85,TQCB,РЖД-28 обл,2024-03-28,100.05,100.5,100.0,100.5,100.07,193378,193513859.3,15.5,15.47,2028-03-21,11.6,2024-03-29,0.82,15.0,74.79,1000.0,RUB,58,2024-03-28
RU000A0JTW83,TQCB,ДОМ.РФ25об,2024-03-28,101.99,,,,,0,0.0,,,2026-10-01,,2024-07-03,30.7,16.1,32.11,800.0,RUB,58,2024-03-28
RU000A0JTYJ6,TQCB,ФСК РС-23,2024-03-28,,,,,,0,0.0,,,2048-04-27,,,7.15,8.42,20.99,1000.0,RUB,58,2024-03-28
RU000A0JTYK4,TQCB,ФСК РС-28,2024-03-28,,,,,,0,0.0,,,2048-04-27,,,7.15,8.42,20.99,1000.0,RUB,58,2024-03-28
RU000A0JTZF1,TQCB,ДОМ.РФ26об,2024-03-28,116.05,,,,,0,0.0,,,2029-11-01,,2024-11-05,21.48,14.0,34.52,1000.0,RUB,58,2024-03-28
RU000A0JU0N7,TQCB,БМБанкБ02,2024-03-28,92.27,,,,,0,0.0,,,2025-09-24,18.13,2024-04-27,0.0,0.01,0.05,1000.0,RUB,58,2024-03-28
RU000A0JU2K9,TQCB,ФСК РС-26,2024-03-28,,,,,,0,0.0,,,2048-06-30,,2047-07-09,13.38,8.42,20.99,1000.0,RUB,58,2024-03-28
RU000A0JU2L7,TQCB,ФСК РС-27,2024-03-28,,,,,,0,0.0,,,2048-06-30,,2047-07-09,13.38,8.42,20.99,1000.0,RUB,58,2024-03-28
RU000A0JU7S1,TQCB,ФСК РС-29,2024-03-28,,,,,,0,0.0,,,2048-09-07,,,18.59,8.48,21.14,1000.0,RUB,58,2024-03-28
RU000A0JU9K4,TQIR,Ситимат01,2024-03-28,98.9,,,,,0,0.0,,,2036-12-20,,,102.71,11.5,115.0,1000.0,RUB,58,2024-03-28
RU000A0JUAG0,TQIR,РСГ-ФинБ01,2024-03-28,100.38,100.38,100.38,100.38,100.38,1,1003.8,12.39,12.39,2025-11-11,1.53,2024-05-16,57.33,15.5,77.29,1000.0,RUB,58,2024-03-28
RU000A0JUAH8,TQCB,РЖД-30 обл,2024-03-28,95.25,94.62,94.62,95.25,94.69,2442,2312293.7,15.52,16.61,2028-11-07,7.4,2024-11-15,24.97,6.75,33.66,1000.0,RUB,58,2024-03-28
RU000A0JUAN6,TQCB,ГазпромБ19,2024-03-28,,,,,,0,0.0,,,2043-10-21,,,25.7,7.0,34.9,1000.0,RUB,58,2024-03-28
RU000A0JUAP1,TQCB,ГазпромБ20,2024-03-28,,,,,,0,0.0,,,2043-10-21,,,25.7,7.0,34.9,1000.0,RUB,58,2024-03-28
RU000A0JUC92,TQCB,ФСК РС-30,2024-03-28,,,,,,0,0.0,,,2048-10-30,,2046-11-12,6.24,8.44,21.04,1000.0,RUB,58,2024-03-28
RU000A0JUCA9,TQCB,ФСК РС-34,2024-03-28,,,,,,0,0.0,,,2048-10-30,,2047-11-11,6.24,8.44,21.04,1000.0,RUB,58,2024-03-28
RU000A0JUG98,TQCB,МежИнБанк4,2024-03-28,108.0,,,,,0,0.0,,,2025-11-06,,,0.04,0.01,0.05,1000.0,RUB,58,2024-03-28
RU000A0JUKX4,TQCB,ДОМ.РФ30об,2024-03-28,104.12,104.12,104.12,104.12,104.12,1,1041.2,9.66,9.66,2033-03-01,10.63,2025-03-04,10.39,14.05,35.41,1000.0,RUB,58,2024-03-28
RU000A0JUT85,TQCB,ПЕРЕСВЕТБ2,2024-03-28,28.19,28.19,28.19,28.19,28.19,1,281.9,12.65,12.65,2034-08-04,126.0,,34.75,0.51,87.58,1000.0,RUB,58,2024-03-28
RU000A0JV0T3,TQIR,Ситимат02,2024-03-28,98.5,,,,,0,0.0,,,2036-12-20,,,25.99,16.0,45.6,285.0,RUB,58,2024-03-28
RU000A0JV0U1,TQCB,АльфаБО-15,2024-03-28,99.87,,,,,0,0.0,,,2029-11-13,1.77,,31.04,8.85,44.13,1000.0,RUB,58,2024-03-28
RU000A0JV4R9,TQCB,ДОМ.РФ31об,2024-03-28,100.0,,,,,0,0.0,,,2034-02-01,,2025-02-04,21.48,14.0,69.81,1000.0,RUB,58,2024-03-28
RU000A0JV755,TQCB,АИЖК14-2А3,2024-03-28,125.23,,,,,0,0.0,,,2047-06-13,,,0.84,10.5,5.18,195.67,RUB,58,2024-03-28
RU000A0JVB19,TQCB,РЖД-33 обл,2024-03-28,,,,,,0,0.0,,,2040-02-28,,,2.08,8.42,41.98,1000.0,RUB,58,2024-03-28
RU000A0JVB27,TQCB,РЖД-34 обл,2024-03-28,,,,,,0,0.0,,,2040-02-28,,,2.08,8.42,41.98,1000.0,RUB,58,2024-03-28
RU000A0JVCB5,TQCB,ФСК РС-37,2024-03-28,,,,,,0,0.0,,,2050-03-23,,2045-04-05,14.87,8.48,21.14,1000.0,RUB,58,2024-03-28
RU000A0JVNL1,TQOD,ВЭБUSD1P-1,2024-03-28,99.85,,,,,0,0.0,,,2025-07-17,,,5.93,3.09,15.41,1000.0,USD,193,2024-03-28
RU000A0ZZAL5,TQOD,ГТЛК 1P-11,2024-03-28,98.3,,,,,0,0.0,,,2033-06-03,,2024-06-19,0.04,0.1,0.25,1000.0,USD,193,2024-03-28
RU000A1037P0,TQOD,Экспо02ВК,2024-03-28,100.0,,,,,0,0.0,,,,,,3513.7,7.5,5609.59,150000.0,USD,193,2024-03-28
KG000A3LSC78,TQCB,Кыргыз. 01,2024-03-29,102.9989,102.9989,102.9989,102.9989,102.9989,1,106.21,14.01,14.01,2025-12-25,18.9,,0.1776,15.5,3.88,100.0,KGS,58,2024-03-29
KG000A3LSJ06,TQCB,Кыргыз. 02,2024-03-29,98.54,97.81,97.8,99.13,98.49,22068,2173544.49,16.14,16.18,2025-12-26,19.0,,0.1208,14.5,3.63,100.0,RUB,58,2024-03-29
RU000A0JQAM6,TQCB,ДОМ.РФ15об,2024-03-29,106.8,,,,,0,0.0,,,2028-09-15,5.57,,7.1,18.5,93.26,1000.0,RUB,58,2024-03-29
RU000A0JR4U9,TQCB,ГлДорога 3,2024-03-29,90.92,90.92,90.92,90.92,90.92,1,568.25,21.7,21.7,2028-10-30,7.23,,9.86,4.0,24.93,625.0,RUB,58,2024-03-29
RU000A0JRJB8,TQCB,ЗСД 01,2024-03-29,124.0,123.47,123.23,124.0,123.68,13,16077.9,6.31,6.36,2031-05-13,63.9,,36.9,10.44,52.06,1000.0,RUB,58,2024-03-29
RU000A0JRJL7,TQCB,ЗСД 02,2024-03-29,117.5,117.5,117.5,117.5,117.5,5,5875.0,7.38,7.38,2031-05-13,63.2,,36.9,10.44,52.06,1000.0,RUB,58,2024-03-29
RU000A0JRU20,TQCB,СЗКК 03,2024-03-29,97.88,,,,,0,0.0,,,2031-09-26,6.07,,28.92,8.15,30.07,740.0,RUB,58,2024-03-29
RU000A0JRU46,TQCB,СЗКК 04,2024-03-29,98.0,,,,,0,0.0,,,2031-09-26,,,28.92,8.15,30.07,740.0,RUB,58,2024-03-29
RU000A0JRZ74,TQCB,БМБанкБ03,2024-03-29,96.95,,,,,0,0.0,,,2025-07-16,15.7,2024-04-27,0.02,0.01,0.05,1000.0,RUB,58,2024-03-29
RU000A0JS4J1,TQCB,ЗСД 03,2024-03-29,114.0,,,,,0,0.0,,,2032-02-06,,,11.32,9.84,49.07,1000.0,RUB,58,2024-03-29
RU000A0JS4K9,TQCB,ЗСД 04,2024-03-29,112.7,,,,,0,0.0,,,2032-02-06,,,11.32,9.84,49.07,1000.0,RUB,58,2024-03-29
RU000A0JS4L7,TQCB,ЗСД 05,2024-03-29,116.0,,,,,0,0.0,,,2032-02-06,,,11.32,9.84,49.07,1000.0,RUB,58,2024-03-29
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2024-03-29,95.14,95.62,95.14,95.62,95.15,35,33303.8,15.78,15.77,2032-02-17,10.73,,7.88,9.28,46.27,1000.0,RUB,58,2024-03-29
RU000A0JS9X1,TQIR,СитиматНН,2024-03-29,,,,,,0,0.0,,,2036-12-20,,,111.22,11.5,115.0,1000.0,RUB,58,2024-03-29
RU000A0JSGV0,TQCB,РЖД-32 обл,2024-03-29,91.79,92.9,91.0,92.91,91.95,82,75402.5,14.66,14.56,2032-06-25,24.6,,22.55,9.8,48.87,1000.0,RUB,58,2024-03-29
RU000A0JSQ58,TQCB,ФСК РС-22,2024-03-29,98.49,98.49,98.49,98.49,98.49,1,984.9,14.64,14.64,2027-07-21,3.8,2024-07-31,16.29,9.15,45.62,1000.0,RUB,58,2024-03-29
RU000A0JT403,TQCB,ВЭБ.РФ 18,2024-03-29,96.75,95.76,95.4,96.94,95.75,645,617569.6,15.32,17.79,2032-09-17,5.97,2024-10-01,0.0,7.67,38.24,1000.0,RUB,58,2024-03-29
RU000A0JT6B2,TQCB,ВЭБ.РФ 19,2024-03-29,98.53,103.14,98.48,103.14,99.23,1135,1126313.5,15.62,15.17,2032-09-23,21.27,2026-04-04,36.07,7.48,37.3,1000.0,RUB,58,2024-03-29
RU000A0JTB96,TQCB,ГлДорога 7,2024-03-29,82.62,,,,,0,0.0,,,2029-10-30,,,11.75,4.0,29.92,750.0,RUB,58,2024-03-29
RU000A0JTFB2,TQCB,ГлДорога 6,2024-03-29,88.77,,,,,0,0.0,,,2028-11-22,,,8.29,4.0,24.93,625.0,RUB,58,2024-03-29
RU000A0JTU85,TQCB,РЖД-28 обл,2024-03-29,100.05,100.05,99.72,100.4,100.05,1161366,1161968469.7,15.49,15.49,2028-03-21,11.5,2024-03-29,1.23,15.0,74.79,1000.0,RUB,58,2024-03-29
RU000A0JTW83,TQCB,ДОМ.РФ25об,2024-03-29,101.99,,,,,0,0.0,,,2026-10-01,,2024-07-03,31.05,16.1,32.11,800.0,RUB,58,2024-03-29
RU000A0JTYJ6,TQCB,ФСК РС-23,2024-03-29,,,,,,0,0.0,,,2048-04-27,,,7.38,8.42,20.99,1000.0,RUB,58,2024-03-29
RU000A0JTYK4,TQCB,ФСК РС-28,2024-03-29,,,,,,0,0.0,,,2048-04-27,,,7.38,8.42,20.99,1000.0,RUB,58,2024-03-29
RU000A0JTZF1,TQCB,ДОМ.РФ26об,2024-03-29,116.05,,,,,0,0.0,,,2029-11-01,,2024-11-05,21.86,14.0,34.52,1000.0,RUB,58,2024-03-29
RU000A0JU0N7,TQCB,БМБанкБ02,2024-03-29,86.93,86.93,86.93,86.93,86.93,95,82583.5,9.92,9.92,2025-09-24,18.03,2024-04-27,0.0,0.01,0.05,1000.0,RUB,58,2024-03-29
RU000A0JU2K9,TQCB,ФСК РС-26,2024-03-29,,,,,,0,0.0,,,2048-06-30,,2047-07-09,13.61,8.42,20.99,1000.0,RUB,58,2024-03-29
RU000A0JU2L7,TQCB,ФСК РС-27,2024-03-29,,,,,,0,0.0,,,2048-06-30,,2047-07-09,13.61,8.42,20.99,1000.0,RUB,58,2024-03-29
RU000A0JU7S1,TQCB,ФСК РС-29,2024-03-29,,,,,,0,0.0,,,2048-09-07,,,18.82,8.48,21.14,1000.0,RUB,58,2024-03-29
RU000A0JU9K4,TQIR,Ситимат01,2024-03-29,98.9,,,,,0,0.0,,,2036-12-20,,,103.03,11.5,115.0,1000.0,RUB,58,2024-03-29
RU000A0JUAG0,TQIR,РСГ-ФинБ01,2024-03-29,100.41,100.41,100.41,100.41,100.41,11,11045.1,11.89,11.89,2025-11-11,1.43,2024-05-16,57.75,15.5,77.29,1000.0,RUB,58,2024-03-29
RU000A0JUAH8,TQCB,РЖД-30 обл,2024-03-29,95.47,95.54,94.96,95.61,95.46,58,55365.0,15.2,15.22,2028-11-07,7.3,2024-11-15,25.15,6.75,33.66,1000.0,RUB,58,2024-03-29
RU000A0JUAN6,TQCB,ГазпромБ19,2024-03-29,,,,,,0,0.0,,,2043-10-21,,,25.89,7.0,34.9,1000.0,RUB,58,2024-03-29
RU000A0JUAP1,TQCB,ГазпромБ20,2024-03-29,,,,,,0,0.0,,,2043-10-21,,,25.89,7.0,34.9,1000.0,RUB,58,2024-03-29
RU000A0JUC92,TQCB,ФСК РС-30,2024-03-29,,,,,,0,0.0,,,2048-10-30,,2046-11-12,6.47,8.44,21.04,1000.0,RUB,58,2024-03-29
RU000A0JUCA9,TQCB,ФСК РС-34,2024-03-29,,,,,,0,0.0,,,2048-10-30,,2047-11-11,6.47,8.44,21.04,1000.0,RUB,58,2024-03-29
RU000A0JUG98,TQCB,МежИнБанк4,2024-03-29,108.0,,,,,0,0.0,,,2025-11-06,,,0.04,0.01,0.05,1000.0,RUB,58,2024-03-29
RU000A0JUKX4,TQCB,ДОМ.РФ30об,2024-03-29,104.12,,,,,0,0.0,,,2033-03-01,,2025-03-04,10.78,14.05,35.41,1000.0,RUB,58,2024-03-29
RU000A0JUT85,TQCB,ПЕРЕСВЕТБ2,2024-03-29,28.97,28.05,27.93,28.97,28.34,4,1133.5,12.4,12.61,2034-08-04,125.9,,34.76,0.51,87.58,1000.0,RUB,58,2024-03-29
RU000A0JV0T3,TQIR,Ситимат02,2024-03-29,98.5,,,,,0,0.0,,,2036-12-20,,,26.11,16.0,45.6,285.0,RUB,58,2024-03-29
RU000A0JV0U1,TQCB,АльфаБО-15,2024-03-29,99.87,,,,,0,0.0,,,2029-11-13,1.67,,31.28,8.85,44.13,1000.0,RUB,58,2024-03-29
RU000A0JV4R9,TQCB,ДОМ.РФ31об,2024-03-29,100.0,,,,,0,0.0,,,2034-02-01,,2025-02-04,21.86,14.0,69.81,1000.0,RUB,58,2024-03-29
RU000A0JV755,TQCB,АИЖК14-2А3,2024-03-29,125.23,,,,,0,0.0,,,2047-06-13,,,0.9,10.5,5.18,195.67,RUB,58,2024-03-29
RU000A0JVB19,TQCB,РЖД-33 обл,2024-03-29,,,,,,0,0.0,,,2040-02-28,,,2.31,8.42,41.98,1000.0,RUB,58,2024-03-29
RU000A0JVB27,TQCB,РЖД-34 обл,2024-03-29,,,,,,0,0.0,,,2040-02-28,,,2.31,8.42,41.98,1000.0,RUB,58,2024-03-29
RU000A0JVCB5,TQCB,ФСК РС-37,2024-03-29,,,,,,0,0.0,,,2050-03-23,,2045-04-05,15.1,8.48,21.14,1000.0,RUB,58,2024-03-29
RU000A0JVNL1,TQOD,ВЭБUSD1P-1,2024-03-29,99.85,,,,,0,0.0,,,2025-07-17,,,6.01,3.09,15.41,1000.0,USD,193,2024-03-29
RU000A0ZZAL5,TQOD,ГТЛК 1P-11,2024-03-29,98.3,,,,,0,0.0,,,2033-06-03,,2024-06-19,0.04,0.1,0.25,1000.0,USD,193,2024-03-29
RU000A1037P0,TQOD,Экспо02ВК,2024-03-29,100.0,,,,,0,0.0,,,,,,3544.52,7.5,5609.59,150000.0,USD,193,2024-03-29
KG000A3LSC78,TQCB,Кыргыз. 01,2024-04-01,102.9989,,,,,0,0.0,,,2025-12-25,,,0.2667,15.5,3.88,100.0,KGS,58,2024-04-01
KG000A3LSJ06,TQCB,Кыргыз. 02,2024-04-01,98.63,98.54,98.01,99.8,98.7,5064,499837.47,16.08,16.03,2025-12-26,18.97,,0.2014,14.5,3.63,100.0,RUB,58,2024-04-01
RU000A0JQAM6,TQCB,ДОМ.РФ15об,2024-04-01,105.51,105.51,105.51,105.51,105.51,1,1055.1,6.1,6.1,2028-09-15,5.53,,8.62,18.5,93.26,1000.0,RUB,58,2024-04-01
RU000A0JR4U9,TQCB,ГлДорога 3,2024-04-01,90.92,,,,,0,0.0,,,2028-10-30,,,10.07,4.0,24.93,625.0,RUB,58,2024-04-01
RU000A0JRJB8,TQCB,ЗСД 01,2024-04-01,111.73,111.73,111.73,111.73,111.73,2,2234.6,8.4,8.4,2031-05-13,62.5,,37.76,10.44,52.06,1000.0,RUB,58,2024-04-01
RU000A0JRJL7,TQCB,ЗСД 02,2024-04-01,117.5,,,,,0,0.0,,,2031-05-13,,,37.76,10.44,52.06,1000.0,RUB,58,2024-04-01
RU000A0JRU20,TQCB,СЗКК 03,2024-04-01,97.88,,,,,0,0.0,,,2031-09-26,6.07,,29.41,8.15,30.07,740.0,RUB,58,2024-04-01
RU000A0JRU46,TQCB,СЗКК 04,2024-04-01,98.0,,,,,0,0.0,,,2031-09-26,,,29.41,8.15,30.07,740.0,RUB,58,2024-04-01
RU000A0JRZ74,TQCB,БМБанкБ03,2024-04-01,88.01,88.01,88.01,88.01,88.01,3,2640.3,10.44,10.44,2025-07-16,15.67,2024-04-27,0.02,0.01,0.05,1000.0,RUB,58,2024-04-01
RU000A0JS4J1,TQCB,ЗСД 03,2024-04-01,114.0,,,,,0,0.0,,,2032-02-06,,,12.13,9.84,49.07,1000.0,RUB,58,2024-04-01
RU000A0JS4K9,TQCB,ЗСД 04,2024-04-01,112.7,,,,,0,0.0,,,2032-02-06,,,12.13,9.84,49.07,1000.0,RUB,58,2024-04-01
RU000A0JS4L7,TQCB,ЗСД 05,2024-04-01,99.81,99.81,99.81,99.81,99.81,1,998.1,10.12,10.12,2032-02-06,67.87,,12.13,9.84,49.07,1000.0,RUB,58,2024-04-01
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2024-04-01,95.28,95.69,94.01,95.69,94.8,11,10428.0,15.61,16.27,2032-02-17,10.7,,8.64,9.28,46.27,1000.0,RUB,58,2024-04-01
RU000A0JS9X1,TQIR,СитиматНН,2024-04-01,,,,,,0,0.0,,,2036-12-20,,,112.16,11.5,115.0,1000.0,RUB,58,2024-04-01
RU000A0JSGV0,TQCB,РЖД-32 обл,2024-04-01,91.05,92.69,90.61,92.74,91.0,200084,182078238.4,15.11,15.15,2032-06-25,24.53,,23.36,9.8,48.87,1000.0,RUB,58,2024-04-01
RU000A0JSQ58,TQCB,ФСК РС-22,2024-04-01,98.49,,,,,0,0.0,,,2027-07-21,3.77,2024-07-31,17.05,9.15,45.62,1000.0,RUB,58,2024-04-01
RU000A0JT403,TQCB,ВЭБ.РФ 18,2024-04-01,96.88,96.04,96.04,96.88,96.34,68,65512.2,15.05,16.37,2032-09-17,5.93,2024-10-01,0.63,7.67,38.24,1000.0,RUB,58,2024-04-01
RU000A0JT6B2,TQCB,ВЭБ.РФ 19,2024-04-01,98.48,99.38,98.48,99.94,99.84,23,22964.2,15.67,14.8,2032-09-23,21.23,2026-04-04,36.68,7.48,37.3,1000.0,RUB,58,2024-04-01
RU000A0JTB96,TQCB,ГлДорога 7,2024-04-01,82.62,,,,,0,0.0,,,2029-10-30,,,12.0,4.0,29.92,750.0,RUB,58,2024-04-01
RU000A0JTFB2,TQCB,ГлДорога 6,2024-04-01,88.77,,,,,0,0.0,,,2028-11-22,,,8.49,4.0,24.93,625.0,RUB,58,2024-04-01
RU000A0JTU85,TQCB,РЖД-28 обл,2024-04-01,100.77,102.99,100.73,103.0,100.85,1473,1485516.6,14.62,14.52,2028-03-21,11.47,,2.47,15.0,74.79,1000.0,RUB,58,2024-04-01
RU000A0JTW83,TQCB,ДОМ.РФ25об,2024-04-01,101.99,,,,,0,0.0,,,2026-10-01,,2024-07-03,0.0,16.1,32.11,800.0,RUB,58,2024-04-01
RU000A0JTYJ6,TQCB,ФСК РС-23,2024-04-01,,,,,,0,0.0,,,2048-04-27,,,8.07,8.42,20.99,1000.0,RUB,58,2024-04-01
RU000A0JTYK4,TQCB,ФСК РС-28,2024-04-01,,,,,,0,0.0,,,2048-04-27,,,8.07,8.42,20.99,1000.0,RUB,58,2024-04-01
RU000A0JTZF1,TQCB,ДОМ.РФ26об,2024-04-01,116.05,,,,,0,0.0,,,2029-11-01,,2024-11-05,23.01,14.0,34.52,1000.0,RUB,58,2024-04-01
RU000A0JU0N7,TQCB,БМБанкБ02,2024-04-01,91.0,91.0,91.0,91.0,91.0,1,910.0,6.59,6.59,2025-09-24,18.0,2024-04-27,0.0,0.01,0.05,1000.0,RUB,58,2024-04-01
RU000A0JU2K9,TQCB,ФСК РС-26,2024-04-01,,,,,,0,0.0,,,2048-06-30,,2047-07-09,14.3,8.42,20.99,1000.0,RUB,58,2024-04-01
RU000A0JU2L7,TQCB,ФСК РС-27,2024-04-01,,,,,,0,0.0,,,2048-06-30,,2047-07-09,14.3,8.42,20.99,1000.0,RUB,58,2024-04-01
RU000A0JU7S1,TQCB,ФСК РС-29,2024-04-01,,,,,,0,0.0,,,2048-09-07,,,19.52,8.48,21.14,1000.0,RUB,58,2024-04-01
RU000A0JU9K4,TQIR,Ситимат01,2024-04-01,98.9,,,,,0,0.0,,,2036-12-20,,,103.97,11.5,115.0,1000.0,RUB,58,2024-04-01
RU000A0JUAG0,TQIR,РСГ-ФинБ01,2024-04-01,98.88,98.88,98.88,98.88,98.88,2,1977.6,26.81,26.81,2025-11-11,1.4,2024-05-16,59.03,15.5,77.29,1000.0,RUB,58,2024-04-01
RU000A0JUAH8,TQCB,РЖД-30 обл,2024-04-01,95.0,94.89,94.84,95.39,94.97,57,54133.7,16.17,16.23,2028-11-07,7.27,2024-11-15,25.71,6.75,33.66,1000.0,RUB,58,2024-04-01
RU000A0JUAN6,TQCB,ГазпромБ19,2024-04-01,,,,,,0,0.0,,,2043-10-21,,,26.47,7.0,34.9,1000.0,RUB,58,2024-04-01
RU000A0JUAP1,TQCB,ГазпромБ20,2024-04-01,,,,,,0,0.0,,,2043-10-21,,,26.47,7.0,34.9,1000.0,RUB,58,2024-04-01
RU000A0JUC92,TQCB,ФСК РС-30,2024-04-01,,,,,,0,0.0,,,2048-10-30,,2046-11-12,7.17,8.44,21.04,1000.0,RUB,58,2024-04-01
RU000A0JUCA9,TQCB,ФСК РС-34,2024-04-01,,,,,,0,0.0,,,2048-10-30,,2047-11-11,7.17,8.44,21.04,1000.0,RUB,58,2024-04-01
RU000A0JUG98,TQCB,МежИнБанк4,2024-04-01,77.0,70.0,70.0,77.0,72.43,20,14485.0,17.79,22.39,2025-11-06,19.43,,0.04,0.01,0.05,1000.0,RUB,58,2024-04-01
RU000A0JUKX4,TQCB,ДОМ.РФ30об,2024-04-01,104.12,,,,,0,0.0,,,2033-03-01,,2025-03-04,11.93,14.05,35.41,1000.0,RUB,58,2024-04-01
RU000A0JUT85,TQCB,ПЕРЕСВЕТБ2,2024-04-01,28.87,28.1,27.98,28.87,28.35,4,1133.8,12.43,12.61,2034-08-04,125.87,,34.81,0.51,87.58,1000.0,RUB,58,2024-04-01
RU000A0JV0T3,TQIR,Ситимат02,2024-04-01,98.5,,,,,0,0.0,,,2036-12-20,,,26.49,16.0,45.6,285.0,RUB,58,2024-04-01
RU000A0JV0U1,TQCB,АльфаБО-15,2024-04-01,97.8,101.77,97.8,101.77,98.84,4,3953.5,27.85,18.46,2029-11-13,1.63,,32.01,8.85,44.13,1000.0,RUB,58,2024-04-01
RU000A0JV4R9,TQCB,ДОМ.РФ31об,2024-04-01,100.0,,,,,0,0.0,,,2034-02-01,,2025-02-04,23.01,14.0,69.81,1000.0,RUB,58,2024-04-01
RU000A0JV755,TQCB,АИЖК14-2А3,2024-04-01,125.23,,,,,0,0.0,,,2047-06-13,,,1.07,10.5,5.18,195.67,RUB,58,2024-04-01
RU000A0JVB19,TQCB,РЖД-33 обл,2024-04-01,,,,,,0,0.0,,,2040-02-28,,,3.0,8.42,41.98,1000.0,RUB,58,2024-04-01
RU000A0JVB27,TQCB,РЖД-34 обл,2024-04-01,,,,,,0,0.0,,,2040-02-28,,,3.0,8.42,41.98,1000.0,RUB,58,2024-04-01
RU000A0JVCB5,TQCB,ФСК РС-37,2024-04-01,,,,,,0,0.0,,,2050-03-23,,2045-04-05,15.8,8.48,21.14,1000.0,RUB,58,2024-04-01
RU000A0JVNL1,TQOD,ВЭБUSD1P-1,2024-04-01,99.85,,,,,0,0.0,,,2025-07-17,,,6.26,3.09,15.41,1000.0,USD,193,2024-04-01
RU000A0ZZAL5,TQOD,ГТЛК 1P-11,2024-04-01,98.3,,,,,0,0.0,,,2033-06-03,,2024-06-19,0.05,0.1,0.25,1000.0,USD,193,2024-04-01
RU000A1037P0,TQOD,Экспо02ВК,2024-04-01,100.0,,,,,0,0.0,,,,,,3636.99,7.5,5609.59,150000.0,USD,193,2024-04-01
KG000A3LSC78,TQCB,Кыргыз. 01,2024-04-02,99.0,99.0,99.0,99.0,99.0,1,102.19,16.91,16.91,2025-12-25,18.77,,0.3111,15.5,3.88,100.0,KGS,58,2024-04-02
KG000A3LSJ06,TQCB,Кыргыз. 02,2024-04-02,99.0,98.63,98.42,99.19,98.8,3695,365078.41,15.8,15.95,2025-12-26,18.93,,0.2417,14.5,3.63,100.0,RUB,58,2024-04-02
RU000A0JQAM6,TQCB,ДОМ.РФ15об,2024-04-02,105.51,,,,,0,0.0,,,2028-09-15,5.5,,9.12,18.5,93.26,1000.0,RUB,58,2024-04-02
RU000A0JR4U9,TQCB,ГлДорога 3,2024-04-02,90.92,,,,,0,0.0,,,2028-10-30,,,10.14,4.0,24.93,625.0,RUB,58,2024-04-02
RU000A0JRJB8,TQCB,ЗСД 01,2024-04-02,114.0,111.73,111.73,114.0,112.87,2,2257.3,7.99,8.19,2031-05-13,62.6,,38.04,10.44,52.06,1000.0,RUB,58,2024-04-02
RU000A0JRJL7,TQCB,ЗСД 02,2024-04-02,117.5,,,,,0,0.0,,,2031-05-13,,,38.04,10.44,52.06,1000.0,RUB,58,2024-04-02
RU000A0JRU20,TQCB,СЗКК 03,2024-04-02,97.88,,,,,0,0.0,,,2031-09-26,6.07,,29.58,8.15,30.07,740.0,RUB,58,2024-04-02
RU000A0JRU46,TQCB,СЗКК 04,2024-04-02,98.0,,,,,0,0.0,,,2031-09-26,,,29.58,8.15,30.07,740.0,RUB,58,2024-04-02
RU000A0JRZ74,TQCB,БМБанкБ03,2024-04-02,88.01,,,,,0,0.0,,,2025-07-16,15.63,2024-04-27,0.02,0.01,0.05,1000.0,RUB,58,2024-04-02
RU000A0JS4J1,TQCB,ЗСД 03,2024-04-02,114.0,,,,,0,0.0,,,2032-02-06,,,12.4,9.84,49.07,1000.0,RUB,58,2024-04-02
RU000A0JS4K9,TQCB,ЗСД 04,2024-04-02,112.7,,,,,0,0.0,,,2032-02-06,,,12.4,9.84,49.07,1000.0,RUB,58,2024-04-02
RU000A0JS4L7,TQCB,ЗСД 05,2024-04-02,99.81,,,,,0,0.0,,,2032-02-06,,,12.4,9.84,49.07,1000.0,RUB,58,2024-04-02
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2024-04-02,95.43,95.77,94.0,95.77,94.61,81,76631.7,15.42,16.55,2032-02-17,10.67,,8.9,9.28,46.27,1000.0,RUB,58,2024-04-02
RU000A0JS9X1,TQIR,СитиматНН,2024-04-02,,,,,,0,0.0,,,2036-12-20,,,112.48,11.5,115.0,1000.0,RUB,58,2024-04-02
