,RU000A0JV0T3,RU000A0JUKX4,RU000A0JRJL7,RU000A0JUCA9,RU000A0JV0U1,RU000A0JRU20,RU000A0JRJB8,RU000A0JVCB5,RU000A0JU2L7,RU000A0JS4K9,RU000A0JUC92,RU000A0JR4U9,RU000A0JTYK4,RU000A0JUG98,RU000A0JUAG0,RU000A0JRU46,RU000A0JV4R9,RU000A0JSQ58,RU000A0JRZ74,RU000A0JS9X1,RU000A0JTZF1,RU000A0JVB19,RU000A0JU9K4,RU000A0JQAM6,RU000A0JTFB2,RU000A0JTW83,RU000A0JU7S1,KG000A3LSJ06,RU000A0JTU85,KG000A3LSC78,RU000A0JS4Z7,RU000A1037P0,RU000A0JUAH8,RU000A0JVNL1,RU000A0JT403,RU000A0ZZAL5,RU000A0JU0N7,RU000A0JTYJ6,RU000A0JU2K9,RU000A0JS4J1,RU000A0JUAN6,RU000A0JV755,RU000A0JT6B2,RU000A0JUAP1,RU000A0JTB96,RU000A0JSGV0,RU000A0JVB27,RU000A0JUT85,RU000A0JS4L7
2025-02-12,,14.65,7.92,,16.69,148.75,6.97,,,8.87,,22.45,,19.37,23.89,388.4,,17.06,9.24,,,,,7.41,4.61,20.42,,20.42,23.24,28.36,19.99,,22.03,,8.41,,14.44,,,7.77,,,20.28,,-2.05,20.13,,13.44,8.31
2025-02-13,,-41.74,7.93,,16.69,133.16,6.96,,,8.87,,22.45,,19.37,23.89,359.24,,22.45,9.24,,,,,7.0,4.61,20.42,,19.45,19.77,28.47,20.22,,20.71,,18.82,,14.44,,,7.77,,,19.94,,-2.05,21.49,,13.44,8.31
2025-02-14,,-81.94,7.94,,25.66,134.56,6.96,,,8.87,,22.45,,19.37,24.02,400.34,,16.95,9.24,,,,,7.0,4.61,20.42,,19.57,19.7,28.47,19.95,,21.16,,13.66,,23.76,,,7.77,,,21.44,,-2.05,21.29,,13.44,8.31
2025-02-17,,-81.94,7.94,,8.84,153.51,6.96,,,10.95,,22.45,,19.37,23.08,440.84,,16.54,9.24,,,,,5.05,4.61,20.42,,19.45,20.9,16.24,19.97,,21.88,,8.69,,15.22,,,7.77,,,21.69,,-2.05,20.23,,13.44,7.37
2025-02-18,,-61.42,7.94,,8.84,236.71,6.96,,,10.95,,22.45,,19.37,24.93,412.89,,16.53,9.24,,,,,5.05,40.5,20.42,,19.46,19.96,16.24,20.09,,21.89,,18.49,,15.22,,,7.77,,,21.07,,-2.05,20.64,,16.36,7.37
2025-02-19,,-61.42,7.92,,8.84,236.71,6.96,,,11.17,,22.45,,19.37,25.62,457.14,,13.83,9.24,,,,,5.05,40.5,20.42,,21.76,22.53,32.17,20.11,,21.72,,16.05,,15.22,,,7.77,,,21.45,,-2.05,20.71,,15.9,7.37
2025-02-20,,-61.42,7.92,,8.84,151.13,6.96,,,9.15,,22.45,,19.37,28.81,475.61,,13.83,9.24,,,,,5.05,40.5,20.42,,20.79,20.92,16.24,20.13,,21.49,,-5.72,,15.22,,,7.77,,,20.75,,-2.05,20.66,,15.9,7.37
2025-02-21,,-84.62,7.92,,6.51,151.13,6.96,,,9.15,,22.45,,19.37,25.91,808.71,,13.83,9.24,,,,,0.72,40.5,20.42,,20.9,21.51,19.17,20.12,,21.32,,21.35,,15.22,,,7.77,,,21.53,,-2.05,20.43,,15.9,12.12
2025-02-24,,-86.85,7.92,,6.51,151.13,6.96,,,9.15,,51.55,,19.37,24.29,808.71,,14.0,7.24,,,,,0.72,45.65,20.42,,20.97,21.59,19.17,19.85,,20.33,,21.35,,15.22,,,7.77,,,21.07,,-2.05,20.39,,15.92,12.12
2025-02-25,,3.85,7.92,,7.84,180.73,6.96,,,9.15,,51.55,,19.37,24.29,623.78,,19.7,21.32,,,,,-1.32,45.65,20.42,,21.55,19.07,16.23,20.07,,21.08,,6.65,,15.22,,,7.77,,,20.35,,-2.05,20.64,,15.92,12.12
2025-02-26,,12.96,7.92,,7.84,184.56,6.96,,,9.15,,51.55,,19.37,28.18,623.78,,11.2,21.32,,,,,21.31,45.65,20.42,,21.59,19.54,16.25,20.63,,20.95,,5.89,,15.22,,,7.77,,,19.34,,-2.05,20.53,,15.92,12.12
2025-02-27,,-8.14,7.92,,7.84,192.11,9.98,,,9.15,,51.55,,19.37,24.48,797.39,,11.2,21.32,,,,,-3.86,45.65,20.42,,21.97,22.73,15.08,19.5,,21.18,,-9.34,,15.22,,,7.77,,,20.49,,-2.05,20.67,,15.94,12.12
2025-02-28,,-8.14,7.92,,7.84,192.11,9.98,,,9.15,,51.55,,19.37,23.66,797.39,,11.2,6.71,,,,,-9.02,45.65,20.42,,21.86,18.87,14.94,19.48,,20.9,,3.71,,15.22,,,7.77,,,21.13,,-2.05,20.87,,14.27,12.12
2025-03-03,,13.32,7.92,,7.84,192.11,8.51,,,11.18,,51.55,,19.37,22.97,640.17,,22.02,6.71,,,,,-11.28,45.65,20.42,,21.07,19.44,16.12,19.23,,20.87,,9.82,,15.22,,,7.77,,,21.21,,-2.05,20.79,,14.38,7.73
2025-03-04,,16.74,7.92,,7.84,258.06,8.51,,,11.18,,51.55,,19.37,22.97,640.17,,13.58,7.15,,,,,-14.19,45.65,20.42,,21.07,18.01,14.94,20.26,,20.84,,2.52,,15.22,,,7.77,,,21.23,,-2.05,20.69,,14.38,7.73
2025-03-05,,19.53,7.92,,7.84,258.06,8.51,,,11.18,,51.55,,15.08,22.97,640.17,,22.35,7.15,,,,,-17.33,45.65,20.42,,21.12,19.89,14.94,17.42,,20.71,,1.84,,15.22,,,7.77,,,21.27,,-2.05,21.04,,13.89,7.73
2025-03-06,,9.11,7.92,,7.84,258.06,8.51,,,11.18,,51.55,,15.08,22.97,745.65,,22.35,7.15,,,,,-17.33,4.03,20.42,,20.71,22.0,16.4,19.26,,20.93,,1.1,,21.1,,,7.77,,,21.29,,-2.05,20.73,,13.89,7.73
2025-03-07,,17.08,7.92,,7.84,258.06,8.51,,,11.18,,51.55,,15.08,28.54,990.97,,22.35,7.15,,,,,-17.33,4.03,20.42,,22.35,19.01,16.4,18.99,,20.8,,-24.76,,23.98,,,7.77,,,20.66,,-2.05,20.63,,15.98,7.73
2025-03-10,,5.24,7.92,,7.84,372.72,8.51,,,11.18,,51.55,,15.08,23.62,990.97,,22.51,7.15,,,,,-17.33,4.03,20.42,,21.37,18.43,16.56,17.46,,20.88,,-23.25,,21.57,,,7.77,,,20.08,,-2.05,20.86,,15.98,7.73
2025-03-11,,5.36,7.92,,7.84,403.03,8.51,,,11.18,,51.55,,15.08,23.95,990.97,,22.51,23.37,,,,,-17.33,4.03,20.42,,21.62,6.59,16.56,15.92,,20.8,,-23.25,,13.14,,,7.77,,,18.87,,14.94,20.46,,15.98,7.73
2025-03-12,,5.36,7.7,,7.84,403.03,8.51,,,11.18,,51.55,,15.08,30.04,990.97,,16.77,6.59,,,,,-17.33,4.03,20.42,,21.61,5.62,16.71,16.99,,20.79,,22.41,,13.14,,,7.77,,,19.38,,14.94,20.59,,15.98,7.73
2025-03-13,,5.36,7.7,,7.84,403.03,8.51,,,11.14,,51.55,,15.08,27.01,990.97,,16.77,6.59,,,,,-17.33,4.03,20.42,,21.8,4.81,16.71,16.72,,21.18,,23.86,,14.32,,,7.77,,,20.61,,14.94,20.48,,15.98,7.73
2025-03-14,,5.36,7.7,,7.84,654.37,8.51,,,11.15,,51.55,,15.08,27.81,990.97,,16.44,6.59,,,,,-17.33,4.03,20.42,,22.36,-13.86,16.71,18.87,,21.26,,14.07,,14.32,,,7.77,,,20.43,,14.94,19.71,,15.98,7.73
2025-03-17,,36.68,7.7,,5.33,654.37,8.51,,,11.15,,51.55,,15.08,28.8,990.97,,13.22,6.59,,,,,25.99,4.03,20.42,,21.89,-10.68,16.72,16.97,,21.0,,16.6,,14.32,,,7.77,,,18.98,,14.94,19.73,,15.98,7.73
2025-03-18,,10.03,10.66,,5.33,871.94,9.98,,,8.87,,51.55,,15.08,21.0,990.97,,16.49,6.59,,,,,19.1,4.03,20.42,,22.0,-45.69,16.72,19.77,,20.71,,17.02,,14.32,,,11.42,,,20.62,,14.94,19.61,,11.3,9.91
2025-03-19,,10.03,7.7,,5.33,871.94,9.98,,,8.87,,51.55,,15.08,35.37,990.97,,16.49,6.59,,,,,19.74,4.03,20.42,,22.21,-56.28,16.72,19.87,,20.7,,17.94,,14.32,,,11.42,,,20.66,,14.94,18.69,,10.14,9.91
2025-03-20,,5.28,10.63,,5.33,871.94,11.18,,,8.87,,51.55,,15.08,26.62,990.97,,16.49,6.59,,,,,19.73,4.03,20.42,,21.86,-72.38,16.73,18.33,,21.05,,15.92,,14.32,,,11.42,,,20.28,,14.94,18.25,,10.14,9.91
2025-03-21,,5.28,10.63,,5.33,871.94,11.18,,,8.87,,51.55,,15.08,21.79,990.97,,22.57,6.59,,,,,19.69,4.03,20.42,,21.54,-99.96,16.57,17.76,,20.59,,16.48,,14.32,,,11.42,,,20.33,,14.94,18.04,,10.14,9.91
2025-03-24,,5.28,10.63,,5.33,871.94,11.18,,,8.87,,51.55,,15.08,27.73,990.97,,16.44,6.59,,,,,23.62,4.03,20.42,,22.03,-99.96,16.73,18.26,,20.65,,16.48,,14.11,,,11.42,,,20.37,,14.94,18.38,,10.14,7.37
2025-03-25,,5.28,10.63,,5.33,871.94,11.18,,,8.87,,51.55,,15.08,23.33,990.97,,16.44,6.59,,,,,20.92,49.66,20.42,,21.61,18.05,16.73,17.93,,20.64,,16.75,,14.11,,,11.42,,,20.36,,14.94,18.75,,15.95,7.37
2025-03-26,,5.28,10.63,,5.33,871.94,11.18,,,8.87,,51.55,,15.08,30.31,990.97,,16.43,26.92,,,,,18.41,49.66,20.42,,21.23,18.01,16.89,16.97,,20.82,,17.28,,14.11,,,11.42,,,20.38,,14.94,18.6,,13.23,7.37
2025-03-27,,5.28,10.63,,5.33,871.94,11.18,,,8.87,,51.55,,15.08,24.27,990.97,,22.72,26.92,,,,,18.41,49.66,20.42,,21.44,18.2,29.99,18.64,,20.39,,17.82,,14.11,,,11.42,,,20.24,,14.94,18.94,,13.23,7.37
2025-03-28,,5.28,11.95,,5.33,871.94,11.18,,,8.9,,51.55,,15.08,27.64,990.97,,16.42,26.92,,,,,19.6,49.66,20.42,,21.66,18.34,18.45,17.48,,20.38,,18.92,,14.11,,,11.42,,,20.29,,14.94,18.94,,13.23,7.37
2025-03-31,,5.28,11.95,,5.33,871.94,11.18,,,8.9,,51.55,,15.08,21.55,990.97,,22.96,26.92,,,,,19.59,49.66,20.42,,22.19,18.19,18.45,19.52,,20.6,,18.11,,14.11,,,7.35,,,19.39,,14.94,19.24,,13.23,7.37
2025-04-01,,6.41,8.44,,24.23,871.94,6.91,,,8.9,,51.55,,15.08,21.55,990.97,,16.89,26.92,,,,,19.59,49.66,20.42,,21.84,18.43,29.33,17.94,,20.59,,19.0,,14.11,,,7.35,,,19.0,,14.94,18.93,,13.23,7.37
2025-04-02,,6.41,8.44,,1.77,871.94,8.93,,,8.9,,51.55,,15.08,29.39,990.97,,16.37,26.92,,,,,19.56,49.66,20.42,,22.01,18.33,16.97,18.06,,20.68,,18.12,,14.95,,,7.35,,,14.74,,14.94,19.39,,13.26,7.37
2025-04-03,,4.62,8.44,,1.77,871.94,8.93,,,8.9,,51.55,,15.08,36.15,990.97,,22.92,26.92,,,,,19.56,49.66,20.42,,22.28,18.48,16.8,19.77,,20.93,,19.08,,14.95,,,7.35,,,19.76,,14.94,19.58,,13.26,7.37
2025-04-04,,4.62,8.44,,0.54,31.27,8.93,,,8.9,,51.55,,15.08,37.53,78.18,,23.01,26.92,,,,,19.24,49.66,20.42,,21.61,18.49,16.8,17.77,,20.88,,19.08,,25.34,,,7.35,,,20.43,,14.94,21.19,,13.28,7.37
2025-04-07,,5.04,8.44,,0.54,43.17,6.53,,,8.89,,51.55,,15.08,28.07,58.66,,23.19,26.92,,,,,30.63,49.66,20.42,,22.36,18.58,16.8,18.89,,20.75,,18.1,,25.54,,,7.35,,,20.47,,14.94,20.2,,13.31,9.55
2025-04-08,,42.5,8.44,,0.54,32.37,10.68,,,8.89,,51.55,,15.08,28.29,58.66,,15.77,26.92,,,,,18.68,49.66,20.42,,21.62,18.62,16.8,19.52,,20.62,,18.83,,15.52,,,7.35,,,20.85,,14.94,21.24,,13.28,9.55
2025-04-09,,42.5,8.44,,0.54,32.57,10.68,,,8.89,,51.55,,15.08,22.62,71.51,,16.35,26.92,,,,,18.68,49.66,20.42,,20.46,18.58,19.56,20.27,,20.59,,18.66,,15.52,,,7.35,,,20.86,,14.94,19.64,,13.28,9.55
2025-04-10,,0.17,10.71,,-7.28,64.86,10.68,,,8.89,,51.55,,15.08,29.36,72.85,,16.35,26.92,,,,,18.68,49.66,20.42,,21.14,18.9,16.97,19.8,,20.76,,20.04,,15.52,,,7.35,,,20.22,,14.94,21.56,,13.28,9.55
2025-04-11,,0.17,10.71,,-7.28,64.86,10.68,,,8.89,,51.55,,15.08,31.69,77.4,,16.35,0.01,,,,,26.63,49.66,20.42,,20.77,18.52,16.97,19.49,,20.65,,18.97,,16.03,,,7.35,,,19.27,,14.94,21.87,,13.28,9.55
2025-04-14,,58.93,10.71,,-7.28,56.8,10.68,,,8.89,,51.55,,15.08,17.26,82.06,,16.37,0.01,,,,,19.42,-8.99,20.42,,20.75,18.62,17.15,18.46,,20.67,,18.97,,16.03,,,7.35,,,20.89,,14.94,21.33,,13.61,9.55
2025-04-15,,58.93,8.49,,-21.44,56.8,10.68,,,8.89,,51.55,,15.08,17.26,82.06,,16.32,0.01,,,,,19.42,-8.99,20.42,,20.85,18.5,17.15,18.58,,20.66,,19.08,,16.03,,,7.35,,,19.84,,14.94,21.48,,13.61,9.55
2025-04-16,,58.93,8.49,,-21.44,56.8,10.68,,,8.89,,51.55,,15.08,23.08,83.0,,16.32,0.01,,,,,19.42,-8.99,20.42,,21.01,18.39,30.7,18.85,,20.63,,19.17,,16.35,,,7.35,,,21.65,,14.94,19.56,,13.89,9.55
2025-04-17,,12.8,8.49,,-21.44,33.55,8.12,,,8.89,,51.55,,15.08,20.08,74.15,21.74,15.85,0.01,,,,,19.42,-8.99,20.42,,20.41,18.6,17.16,19.19,,20.74,,19.14,,16.35,,,7.35,,,22.18,,14.94,20.58,,13.89,9.55
2025-04-18,,12.8,8.49,,-26.5,33.55,8.12,,,8.89,,51.55,,15.08,20.07,74.15,14.51,15.85,0.01,,,,,19.42,-8.99,20.42,,20.87,18.4,17.16,19.2,,20.59,,19.08,,16.35,,,7.35,,,21.24,,14.94,21.35,,13.89,9.55
2025-04-21,,12.8,8.49,,-27.68,83.06,8.12,,,8.89,,51.55,,15.08,34.75,74.15,14.51,23.45,0.01,,,,,19.42,-8.99,20.42,,20.95,18.72,17.16,18.87,,20.64,,18.47,,16.35,,,7.35,,,19.57,,14.94,20.35,,13.91,9.55
2025-04-22,,15.41,8.49,,23.78,34.17,8.12,,,8.89,,51.55,,15.08,20.06,62.8,14.35,16.07,0.05,,,,,19.42,-8.99,20.42,,20.77,18.52,17.16,18.25,,20.63,,20.11,,16.35,,,7.35,,,19.91,,14.94,20.96,,13.91,9.55
